,Unnamed: 0,회사명,거래소코드,회계년도,상장일,상장폐지일,소속코드,산업명,매출액증가율,유형자산증가율,재고자산증가율,비유동자산증가율,유동자산증가율,자기자본증가율,총자본증가율,순이익증가율,매출액총이익률,매출액순이익률,자기자본순이익률,총자본사업이익률,총자본순이익률,1주당매출액,1주당순이익,유동비율,당좌비율,현금비율,순운전자본비율,부채비율,이자보상배율이자비용,비유동비율,유동자산구성비율,자기자본구성비율,자기자본배율,총자본회전률,자기자본회전률,비유동자산회전률,재고자산회전률,매출채권회전률,매입채무회전률,매입채무회전기간,재고자산회전기간,매출채권회전기간,1회전기간,운전자본회전률,순운전자본회전률,유형자산회전율,유동자산회전률,당좌자산회전률,부가가치,총자본투자효율,설비투자효율,기계투자효율,부가가치율,노동소득분배율,자본분배율,이윤분배율,label,pred_label
2757,3120,(주)오르비텍,46120,2013-12-01,2010-06-15,,5,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",-38.09,73.68,40.93,51.43,51.43,51.43,42.07,0.0,-3.25,-38.66,-41.98,-12.04,-21.76,2961.43,-1290.0,80.76,76.8,14.94,-8.86,182.79,-4.19,177.62,37.19,35.36,435.6,0.56,1.09,0.92,30.82,3.7,18.97,19.24,11.84,98.76,0.01,0.06,0.76,1.26,1.45,1.52,15387.31,30.92,64.92,235.6,64.48,119.93,-19.93,-59.96,0.0,1.0
2758,3121,(주)오르비텍,46120,2014-12-01,2010-06-15,,5,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",-12.88,-4.86,-23.53,-10.42,-10.42,-10.42,-14.9,0.0,-12.93,-47.4,-53.13,-20.09,-22.2,1841.83,-922.0,70.91,55.58,26.54,-12.56,192.19,-1.47,202.71,30.62,34.22,222.9,0.47,1.12,0.7,6.54,6.0,15.02,24.3,55.82,60.79,0.01,0.0,0.63,0.75,1.43,1.83,1436.96,8.15,12.63,31.76,15.56,222.48,-122.48,-304.68,0.0,1.0
2759,3122,(주)오르비텍,46120,2015-12-01,2010-06-15,,5,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",54.38,-4.45,448.2,2.7,2.7,2.7,22.31,0.0,-12.93,-143.02,-113.42,-24.48,-33.55,1053.54,-1464.0,69.18,65.33,59.47,-18.48,274.06,2.24,218.83,41.5,26.73,210.43,0.23,0.79,0.37,5.94,6.09,12.24,29.83,61.4,59.97,0.01,0.0,0.26,0.48,0.63,0.7,-2103.99,-7.3,-18.64,-46.76,-38.62,0.0,0.0,0.0,0.0,1.0
2760,3123,(주)오르비텍,46120,2016-12-01,2010-06-15,,5,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",30.06,77.1,56.43,52.05,52.05,52.05,31.69,150.62,-7.62,-49.02,-24.02,-11.2,-11.18,200.89,-101.0,141.8,135.13,10.18,14.04,65.96,4.44,86.92,47.62,60.26,488.7,0.23,0.49,0.42,10.06,10.08,15.47,23.6,36.3,36.2,0.02,0.21,0.25,0.79,0.51,0.53,1225.38,2.93,13.48,49.26,15.22,307.26,-207.26,-322.18,0.0,1.0
2761,3124,(주)오르비텍,46120,2017-12-01,2010-06-15,,5,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업",13.82,5.05,133.84,38.48,38.48,38.48,67.78,29.96,15.14,5.45,4.34,3.29,2.26,2178.89,150.0,209.77,155.7,75.48,24.64,91.49,4.08,101.32,47.09,52.22,548.15,0.42,0.8,0.78,3.42,3.88,6.62,55.12,106.7,94.01,0.01,1.47,0.6,1.17,0.88,1.19,27542.61,24.06,79.94,160.17,57.96,77.03,22.97,9.41,0.0,0.0
2762,3132,(주)오리콤,10470,2013-12-01,2000-10-24,,5,  전문 서비스업,-11.08,57.61,0.0,32.93,32.93,32.93,-7.22,-36.93,41.45,3.04,5.51,4.04,2.55,9344.22,294.0,165.68,165.68,25.97,25.36,87.65,44552.04,67.62,63.97,53.29,567.51,0.84,1.81,2.76,0.0,4.09,16.79,21.74,0.0,89.18,0.01,0.0,0.72,4.2,1.2,1.2,28966.15,25.21,99.49,0.0,28.96,83.68,16.32,10.5,0.0,1.0
2763,3133,(주)오리콤,10470,2014-12-01,2000-10-24,,5,  전문 서비스업,-5.52,0.62,0.0,-1.29,-1.29,-1.29,14.37,-17.68,41.96,2.65,4.08,3.19,2.03,8749.87,240.0,149.62,149.62,50.94,22.85,114.2,44552.04,66.61,68.9,46.69,566.76,0.77,1.54,2.3,0.0,4.55,14.75,24.74,0.0,80.27,0.02,0.0,0.7,3.24,1.15,1.15,26113.72,19.87,89.66,0.0,27.63,84.9,15.1,9.58,0.0,0.0
2764,3134,(주)오리콤,10470,2015-12-01,2000-10-24,,5,  전문 서비스업,33.59,43.05,0.0,61.04,61.04,61.04,47.56,11.39,37.0,2.21,4.32,2.13,1.71,11533.86,264.0,112.01,112.01,29.53,7.08,186.43,44552.04,97.21,66.06,34.91,600.64,0.78,1.96,2.37,0.0,4.76,10.86,33.6,0.0,76.63,0.02,0.0,0.64,3.55,1.15,1.15,31855.57,16.43,76.82,0.0,25.23,87.16,12.84,8.75,0.0,1.0
2765,3135,(주)오리콤,10470,2016-12-01,2000-10-24,,5,  전문 서비스업,28.25,15.81,0.0,16.49,16.49,16.49,-3.33,43.57,33.49,2.47,5.81,3.49,2.1,14206.14,363.0,104.36,104.36,30.99,2.47,167.71,44552.04,109.49,59.1,37.35,608.94,0.85,2.35,2.27,0.0,5.39,11.56,31.57,0.0,67.67,0.03,0.0,0.7,3.58,1.36,1.36,39065.84,20.84,93.5,0.0,24.13,82.77,17.23,10.25,0.0,1.0
2766,3136,(주)오리콤,10470,2017-12-01,2000-10-24,,5,  전문 서비스업,3.4,-12.52,0.0,4.56,4.56,4.56,10.71,2.29,32.23,2.45,5.74,3.36,2.07,14561.57,368.0,101.85,101.85,32.55,1.11,185.3,44552.04,110.2,61.37,35.05,632.61,0.85,2.35,2.14,0.0,5.86,12.17,29.99,0.0,62.28,0.03,0.0,0.71,3.68,1.41,1.41,40104.09,19.32,95.94,0.0,23.95,84.06,15.94,10.21,0.0,1.0
2767,3142,(주)오스코텍,39200,2013-12-01,2007-01-17,,5,  의료용 물질 및 의약품 제조업,-11.7,-3.12,13.31,-10.59,-10.59,-10.59,-12.55,0.0,42.9,-18.01,-17.39,-1.68,-9.76,1004.69,-181.0,166.57,101.11,14.03,22.3,69.85,-1.43,75.08,55.79,58.88,197.51,0.54,0.94,1.24,2.81,6.64,8.91,40.95,129.73,54.96,0.01,1.84,0.62,2.34,0.96,1.46,535.41,1.42,5.82,136.95,2.45,660.87,-560.87,-735.38,0.0,1.0
2768,3143,(주)오스코텍,39200,2014-12-01,2007-01-17,,5,  의료용 물질 및 의약품 제조업,-21.72,-1.2,2.3,0.82,0.82,0.82,-3.66,0.0,44.36,-12.02,-9.5,-1.72,-5.57,758.06,0.0,167.91,95.17,7.57,21.73,66.5,-1.42,77.02,53.74,60.06,187.02,0.46,0.78,1.02,2.05,5.65,7.96,45.87,178.1,64.56,0.01,0.0,0.53,1.87,0.85,1.44,1654.24,4.56,18.21,398.31,9.67,177.73,-77.73,-124.34,0.0,1.0
2769,3144,(주)오스코텍,39200,2015-12-01,2007-01-17,,5,  의료용 물질 및 의약품 제조업,7.16,-2.41,24.88,13.02,13.02,13.02,36.48,0.0,46.27,1.98,1.67,1.76,0.85,756.49,0.0,140.31,91.85,9.58,17.72,83.89,1.02,70.45,61.69,54.38,216.29,0.43,0.75,1.03,1.93,5.25,6.38,57.17,189.0,69.52,0.0,1.25,0.44,2.04,0.73,1.18,5717.46,11.55,64.48,1580.12,31.18,75.66,24.34,6.36,0.0,1.0
2770,3145,(주)오스코텍,39200,2016-12-01,2007-01-17,,5,  의료용 물질 및 의약품 제조업,-80.62,-4.83,-92.15,22.73,22.73,22.73,-17.55,0.0,57.92,-123.83,-13.88,-3.68,-9.75,138.61,0.0,196.84,187.55,35.63,21.14,41.91,-2.51,80.92,42.98,70.47,205.35,0.08,0.13,0.17,0.62,1.26,1.79,145.85,283.09,288.99,0.0,3.09,0.09,0.41,0.15,0.19,-2450.53,-6.0,-29.04,-1159.99,-68.95,0.0,0.0,0.0,0.0,1.0
2771,3146,(주)오스코텍,39200,2017-12-01,2007-01-17,,5,  의료용 물질 및 의약품 제조업,9.98,12.42,6.87,-52.73,-52.73,-52.73,-0.66,0.0,57.02,-163.23,-24.62,-14.25,-15.68,143.43,0.0,252.0,244.45,168.1,43.95,58.05,-11.98,42.89,72.87,63.27,155.9,0.1,0.14,0.23,4.56,2.42,38.22,9.55,79.96,150.93,0.0,0.0,0.12,0.44,0.17,0.17,-4054.39,-10.0,-42.73,-2889.21,-103.73,0.0,0.0,0.0,0.0,1.0
2772,3153,(주)오스템,31510,2013-12-01,1997-02-12,,5,  자동차 및 트레일러 제조업,6.11,-5.52,-23.97,-0.5,-0.5,-0.5,-3.53,4.6,15.04,3.93,10.62,4.62,3.58,9806.92,423.0,99.08,86.86,12.07,-0.39,170.41,2.26,155.16,42.62,36.98,780.47,0.91,2.63,1.61,15.26,3.61,10.62,34.36,23.92,101.2,0.01,0.12,1.07,2.11,2.1,2.43,69108.07,25.17,59.6,203.11,27.1,50.93,49.07,14.5,0.0,0.0
2773,3154,(주)오스템,31510,2014-12-01,1997-02-12,,5,  자동차 및 트레일러 제조업,-14.48,-1.35,-5.44,5.5,5.5,5.5,-2.87,-4.22,12.48,4.52,9.27,1.46,3.64,8387.11,0.0,100.56,86.9,4.08,0.21,139.97,0.81,149.56,37.67,41.67,854.25,0.81,2.05,1.35,15.53,3.31,11.36,32.12,23.51,110.22,0.01,0.13,1.0,1.87,2.01,2.3,66153.17,24.81,60.36,210.64,30.34,54.98,45.02,14.91,0.0,0.0
2774,3155,(주)오스템,31510,2015-12-01,1997-02-12,,5,  자동차 및 트레일러 제조업,-4.07,-4.5,-14.81,6.5,6.5,6.5,6.83,39.28,16.44,6.57,11.7,3.34,4.98,8045.66,0.0,115.73,103.25,3.93,5.15,130.53,2.43,143.23,37.87,43.38,949.9,0.76,1.78,1.22,16.55,3.01,12.83,28.45,22.06,121.16,0.01,0.15,1.04,1.85,2.01,2.29,68846.84,24.17,63.29,197.73,32.91,54.8,45.2,19.97,0.0,0.0
2775,3156,(주)오스템,31510,2016-12-01,1997-02-12,,5,  자동차 및 트레일러 제조업,-4.74,-9.51,-14.0,-1.39,-1.39,-1.39,-9.39,-24.08,17.48,5.23,8.08,3.21,3.84,7664.56,428.0,87.24,76.8,16.71,-4.74,91.98,2.65,129.8,32.39,52.09,1033.55,0.73,1.54,1.13,18.42,3.21,12.28,29.73,19.81,113.74,0.01,0.11,1.05,1.89,2.08,2.35,65165.24,25.25,65.59,190.03,32.7,56.2,43.8,16.0,0.0,1.0
2776,3157,(주)오스템,31510,2017-12-01,1997-02-12,,5,  자동차 및 트레일러 제조업,-9.93,-10.6,-0.49,-7.93,-7.93,-7.93,-1.79,-94.89,16.25,0.3,0.41,1.19,0.21,6903.42,21.0,87.74,78.33,11.95,-5.12,97.46,1.1,125.16,36.62,50.64,986.8,0.7,1.37,1.07,17.99,3.45,11.97,30.49,20.29,105.82,0.01,0.11,0.95,1.89,2.03,2.29,51401.79,20.28,58.62,180.5,28.64,68.75,31.25,1.05,0.0,0.0
2777,3161,(주)오이솔루션,138080,2015-12-01,2014-02-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-17.44,-0.44,-4.52,3.98,3.98,3.98,6.3,-83.98,33.21,3.16,3.82,0.88,2.59,11471.04,363.0,222.87,154.53,81.18,30.65,50.85,1.45,66.99,55.59,66.29,1912.18,0.82,1.21,1.83,4.56,5.75,29.17,12.51,80.09,63.47,0.01,0.0,1.04,2.22,1.49,2.21,20673.6,27.67,77.65,333.91,34.79,75.99,24.01,9.09,0.0,0.0
2778,3162,(주)오이솔루션,138080,2016-12-01,2014-02-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",34.17,12.38,38.69,11.55,11.55,11.55,20.38,225.97,33.41,7.69,11.69,5.86,7.44,15391.12,1183.0,186.12,124.01,32.6,27.23,62.63,13.22,66.92,58.85,61.49,2135.1,0.97,1.52,2.27,5.25,4.57,24.26,15.05,69.59,79.8,0.01,0.0,1.13,2.81,1.69,2.49,28204.54,31.36,95.26,288.6,35.38,63.96,36.04,21.72,0.0,0.0
2779,3163,(주)오이솔루션,138080,2017-12-01,2014-02-27,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-3.92,-1.38,6.67,4.88,4.88,4.88,6.81,0.0,29.53,-2.33,-2.92,-1.92,-1.92,14787.55,-258.0,230.77,154.82,88.37,33.77,43.48,-3.98,57.97,59.6,69.7,1729.98,0.82,1.25,2.02,4.2,4.07,30.22,12.08,86.97,89.65,0.01,0.0,0.94,2.57,1.39,2.08,19613.19,20.42,67.03,200.02,25.61,94.11,5.89,-9.11,0.0,1.0
2780,3167,(주)오킨스전자,80580,2015-12-01,2014-12-24,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-18.5,6.52,-15.75,9.53,9.53,9.53,-11.84,0.0,18.65,-13.9,-15.11,-8.09,-8.58,6179.48,-856.0,121.75,77.6,30.98,5.34,79.35,-7.97,125.7,29.91,55.76,1041.41,0.62,1.09,0.98,5.55,7.3,38.59,9.46,65.72,50.01,0.01,0.0,1.02,1.13,1.66,2.37,14154.18,24.34,40.97,95.59,36.94,74.1,25.9,-37.63,0.0,1.0
2781,3168,(주)오킨스전자,80580,2016-12-01,2014-12-24,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-34.52,-13.28,-2.16,-14.06,-14.06,-14.06,-1.1,0.0,-2.56,-39.01,-34.34,-15.72,-16.92,4046.42,-1575.0,139.21,101.0,24.24,11.01,132.75,-12.63,141.75,39.1,42.97,793.39,0.43,0.88,0.66,4.02,5.47,48.03,7.6,90.79,66.73,0.01,0.0,0.71,0.77,1.26,1.83,7937.89,13.8,26.42,67.65,31.64,111.83,-11.83,-123.28,0.0,1.0
2782,3169,(주)오킨스전자,80580,2017-12-01,2014-12-24,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",56.73,-10.86,12.77,-7.15,-7.15,-7.15,-1.08,0.0,16.18,-2.63,-4.2,0.36,-1.8,6341.79,-164.0,96.35,68.83,6.97,-1.62,138.43,0.07,136.3,42.83,41.94,766.72,0.69,1.62,1.16,5.99,7.05,77.79,4.69,60.96,51.78,0.01,0.0,0.89,1.37,1.68,2.33,15350.72,26.98,57.67,169.38,39.04,52.27,47.73,-6.72,0.0,0.0
2783,3175,(주)오텍,67170,2013-12-01,2003-11-14,,5,  자동차 및 트레일러 제조업,2.63,2.81,4.02,1.37,1.37,1.37,8.78,0.0,14.16,0.29,0.48,2.92,0.45,39299.57,34.0,128.9,95.64,27.08,15.24,194.1,1.58,94.21,67.97,34.0,1356.6,1.56,4.44,4.7,8.7,6.19,8.14,44.84,41.97,59.01,0.02,0.15,1.32,6.13,2.33,3.19,52577.26,17.51,71.04,4047.69,11.71,77.94,22.06,2.49,0.0,1.0
2784,3176,(주)오텍,67170,2014-12-01,2003-11-14,,5,  자동차 및 트레일러 제조업,9.97,0.27,33.23,1.18,1.18,1.18,6.38,225.55,14.46,0.44,1.54,3.63,0.69,43216.92,110.0,131.16,89.73,16.9,16.52,207.23,1.92,93.6,69.53,32.55,1374.03,1.59,4.79,5.1,8.04,5.93,9.01,40.52,45.39,61.54,0.02,0.2,1.31,6.64,2.32,3.26,52849.72,16.54,71.13,2810.73,10.7,70.1,29.9,4.07,0.0,0.0
2785,3177,(주)오텍,67170,2015-12-01,2003-11-14,,5,  자동차 및 트레일러 제조업,14.28,0.72,1.08,2.0,2.0,2.0,4.2,56.99,12.76,0.6,2.4,3.75,1.04,49389.55,172.0,132.37,92.19,34.89,17.16,214.41,2.62,93.78,70.17,31.81,1385.5,1.73,5.38,5.74,8.0,6.26,9.7,37.63,45.62,58.3,0.02,0.22,1.41,7.55,2.48,3.59,52187.83,15.68,70.05,2817.7,9.25,69.51,30.49,6.48,0.0,0.0
2786,3178,(주)오텍,67170,2016-12-01,2003-11-14,,5,  자동차 및 트레일러 제조업,25.73,8.6,-3.2,35.68,35.68,35.68,30.11,458.39,14.97,2.01,11.71,7.52,3.72,53679.61,904.0,131.25,101.06,52.05,16.4,219.83,6.47,99.48,68.9,31.27,1464.57,1.85,5.88,6.07,10.17,7.77,10.71,34.06,35.89,46.98,0.02,0.14,1.52,9.07,2.67,3.62,74189.04,17.13,91.12,2620.12,10.45,63.57,36.43,19.22,0.0,0.0
2787,3179,(주)오텍,67170,2017-12-01,2003-11-14,,5,  자동차 및 트레일러 제조업,16.12,-2.78,69.25,-4.82,-4.82,-4.82,7.77,86.52,15.86,3.09,17.45,8.43,5.67,59659.06,1461.0,128.5,84.4,40.17,16.09,183.47,5.96,77.87,72.53,35.28,1685.78,1.83,5.49,6.27,8.92,8.43,11.13,32.78,40.93,43.31,0.02,0.16,1.46,10.26,2.59,3.65,102909.39,22.05,130.41,3306.43,12.49,52.84,47.16,24.78,0.0,0.0
2788,3185,(주)오픈베이스,49480,2013-12-01,2001-01-09,,5,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",1.48,-2.19,91.43,86.37,86.37,86.37,38.56,-1.24,23.8,2.81,7.73,2.95,3.47,3695.37,111.0,111.97,98.31,39.67,4.82,142.09,2.01,133.01,45.06,41.31,285.76,1.24,2.65,2.52,25.42,6.55,13.18,27.69,14.36,55.76,0.02,0.05,1.36,8.49,2.42,2.68,27409.88,25.53,206.03,0.0,24.0,77.04,22.96,11.71,0.0,1.0
2789,3186,(주)오픈베이스,49480,2014-12-01,2001-01-09,,5,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",-0.07,24.93,-27.74,-4.32,-4.32,-4.32,-0.48,3.4,30.07,2.9,7.48,5.73,3.09,3679.71,115.0,101.39,92.81,33.8,0.65,125.63,3.79,119.18,47.18,44.32,300.96,1.07,2.49,1.98,22.45,6.46,13.2,27.66,16.26,56.47,0.02,0.06,1.19,7.63,2.31,2.58,34544.04,32.33,207.83,0.0,30.27,74.63,25.37,9.57,0.0,1.0
2790,3187,(주)오픈베이스,49480,2015-12-01,2001-01-09,,5,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",3.94,-3.55,75.5,-3.62,-3.62,-3.62,1.9,18.58,29.01,3.38,8.29,5.1,3.72,3775.23,133.0,97.49,84.09,24.83,-1.29,115.37,5.24,107.6,50.04,46.43,321.83,1.1,2.42,2.14,20.19,5.17,10.14,36.0,18.08,70.54,0.02,0.07,1.13,7.27,2.26,2.55,35200.63,32.33,219.59,0.0,29.67,77.19,22.81,11.39,0.0,1.0
2791,3188,(주)오픈베이스,49480,2016-12-01,2001-01-09,,5,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",32.01,-18.24,32.06,-2.42,-2.42,-2.42,3.44,35.97,22.64,3.52,10.33,6.67,4.98,4983.69,179.0,133.45,111.3,52.28,13.25,100.06,8.7,94.3,52.87,49.99,358.3,1.41,2.93,2.91,18.03,6.66,12.45,29.31,20.25,54.77,0.02,0.08,1.46,10.75,2.75,3.24,37235.19,33.06,288.9,0.0,23.78,72.23,27.77,14.82,0.0,0.0
2792,3189,(주)오픈베이스,49480,2017-12-01,2001-01-09,,5,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업",-12.77,33.35,33.77,1.34,1.34,1.34,17.99,-77.71,22.71,1.25,2.04,1.75,1.39,4347.14,40.0,159.94,133.19,41.47,22.3,81.03,2.18,73.29,59.52,55.24,409.71,1.11,2.11,2.56,11.82,5.66,8.26,44.21,30.88,64.44,0.02,0.11,1.17,8.93,1.97,2.37,29523.53,22.22,168.92,0.0,21.61,84.3,15.7,5.78,0.0,0.0
2793,3195,(주)옵트론텍,82210,2013-12-01,2005-06-24,,5,"  의료, 정밀, 광학기기 및 시계 제조업",18.33,33.0,12.17,39.91,39.91,39.91,17.52,53.53,25.75,6.94,16.27,13.57,6.82,10052.56,770.0,91.29,49.59,4.34,-3.53,109.98,5.94,132.18,37.05,47.62,1023.73,0.98,2.09,1.68,5.68,5.81,25.22,14.47,64.27,62.87,0.01,0.0,1.17,2.06,2.36,4.03,65182.03,29.22,63.28,104.5,32.15,34.57,65.43,21.6,0.0,0.0
2794,3196,(주)옵트론텍,82210,2014-12-01,2005-06-24,,5,"  의료, 정밀, 광학기기 및 시계 제조업",-59.08,-14.18,-23.34,10.37,10.37,10.37,3.97,0.0,-3.11,-42.95,-35.4,-12.24,-15.66,4113.47,-1540.0,60.49,37.74,2.13,-21.67,224.98,-5.76,217.17,33.17,30.77,702.02,0.36,0.93,0.56,2.49,2.97,13.35,27.34,146.69,122.77,0.0,0.0,0.44,0.8,1.04,1.79,8181.09,3.53,8.59,13.72,9.86,266.23,-166.23,-435.55,0.0,1.0
2795,3197,(주)옵트론텍,82210,2015-12-01,2005-06-24,,5,"  의료, 정밀, 광학기기 및 시계 제조업",63.29,-6.13,34.97,-2.13,-2.13,-2.13,2.98,0.0,19.32,-0.42,2.33,1.04,-0.24,6717.08,86.0,70.1,38.68,3.12,-15.56,226.34,0.38,207.26,36.49,30.64,742.34,0.58,1.87,0.88,3.98,4.81,9.74,37.46,91.6,75.81,0.01,0.0,0.65,1.45,1.65,2.82,46057.87,19.29,52.23,83.88,34.0,42.83,57.17,-1.23,0.0,0.0
2796,3198,(주)옵트론텍,82210,2016-12-01,2005-06-24,,5,"  의료, 정밀, 광학기기 및 시계 제조업",1.92,-6.96,-10.42,-5.64,-5.64,-5.64,-5.79,226.94,31.59,1.59,7.03,7.44,0.95,6681.31,278.0,61.66,35.31,1.92,-22.63,189.6,2.74,184.2,36.4,34.53,800.7,0.6,1.83,0.94,3.73,4.32,7.09,51.5,97.86,84.45,0.01,1.04,0.65,1.58,1.63,2.91,57388.06,25.51,69.29,115.0,41.56,40.44,59.56,3.83,0.0,1.0
2797,3199,(주)옵트론텍,82210,2017-12-01,2005-06-24,,5,"  의료, 정밀, 광학기기 및 시계 제조업",11.98,13.25,-13.26,6.55,6.55,6.55,-1.78,-15.84,32.4,4.49,5.25,7.78,3.11,6882.43,213.0,63.02,35.1,2.04,-18.19,140.29,3.88,165.8,31.0,41.62,839.88,0.69,1.82,1.05,4.73,5.39,9.38,38.92,77.12,67.66,0.01,1.33,0.79,1.73,2.06,3.64,62918.06,28.47,66.71,124.01,40.69,43.37,56.63,11.02,0.0,0.0
2798,3207,(주)와이비엠넷,57030,2013-12-01,2004-06-08,,5,  교육 서비스업,-11.98,-5.47,4.6,-9.66,-9.66,-9.66,0.72,2.75,43.05,4.2,5.59,6.74,3.81,5183.65,220.0,171.76,131.64,41.73,21.23,47.63,4.81,72.62,50.81,67.73,778.09,0.91,1.33,1.74,7.77,11.53,83.0,4.4,46.95,31.65,0.01,0.0,1.17,3.16,1.89,2.49,27092.43,28.92,104.14,0.0,32.04,59.17,40.83,13.11,0.0,0.0
2799,3208,(주)와이비엠넷,57030,2014-12-01,2004-06-08,,5,  교육 서비스업,-12.58,-5.67,-6.23,-8.01,-8.01,-8.01,-6.98,-71.86,42.84,1.35,1.6,2.47,1.11,4531.37,62.0,188.85,144.86,47.77,24.16,42.25,4.05,69.19,51.36,70.3,751.19,0.82,1.19,1.67,6.86,10.96,80.29,4.55,53.2,33.31,0.01,0.0,1.03,2.92,1.6,2.09,23970.91,27.5,97.68,0.0,32.43,63.34,36.66,4.17,0.0,1.0
2800,3209,(주)와이비엠넷,57030,2015-12-01,2004-06-08,,5,  교육 서비스업,-9.6,39.63,-0.96,24.88,24.88,24.88,14.78,-85.02,41.95,0.22,0.25,0.74,0.16,4096.5,9.0,167.03,130.4,60.39,18.89,71.22,0.85,90.61,47.08,58.41,714.8,0.71,1.12,1.4,6.44,11.07,72.26,5.05,56.68,32.98,0.01,0.0,0.93,2.27,1.45,1.88,22869.26,22.86,66.75,0.0,34.22,67.74,32.26,0.66,0.0,0.0
2801,3210,(주)와이비엠넷,57030,2016-12-01,2004-06-08,,5,  교육 서비스업,2.34,4.04,-10.27,7.97,7.97,7.97,-9.43,0.0,42.85,-11.93,-14.82,-3.4,-8.56,4192.21,-483.0,128.49,92.89,46.68,8.18,91.97,-6.77,121.1,36.92,52.09,579.35,0.72,1.29,1.24,6.98,10.62,108.94,3.35,52.29,34.38,0.01,0.0,1.01,1.96,1.7,2.24,22109.35,24.4,62.02,0.0,32.33,77.5,22.5,-36.91,0.0,1.0
2802,3211,(주)와이비엠넷,57030,2017-12-01,2004-06-08,,5,  교육 서비스업,-10.91,-31.5,-23.51,-24.57,-24.57,-24.57,-12.61,0.0,39.9,-4.44,-6.1,1.49,-3.18,3735.01,-168.0,112.5,90.39,41.4,5.06,83.77,2.19,100.07,45.55,54.42,528.25,0.72,1.35,1.22,7.45,9.41,166.28,2.2,48.99,38.8,0.01,0.0,0.95,2.03,1.75,2.29,18992.55,23.99,77.78,0.0,31.17,72.36,27.64,-14.23,0.0,1.0
2803,3217,(주)와이솔,122990,2013-12-01,2010-09-10,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",42.03,30.8,52.63,28.23,28.23,28.23,26.22,47.68,23.04,7.07,18.48,10.85,8.92,10877.42,842.0,94.4,64.4,23.98,-2.5,96.11,6.85,113.47,42.14,50.99,981.54,1.26,2.61,2.19,10.2,15.46,23.91,15.26,35.79,23.61,0.02,0.57,1.41,2.41,2.96,4.18,50361.86,32.69,66.83,101.34,28.93,38.95,61.05,24.45,0.0,0.0
2804,3218,(주)와이솔,122990,2014-12-01,2010-09-10,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",31.76,26.28,87.49,30.21,30.21,30.21,35.51,-1.73,14.89,5.25,14.47,7.17,6.64,13418.25,757.0,85.45,49.8,14.81,-7.56,134.98,6.2,130.63,44.41,42.56,1036.94,1.26,2.74,2.24,7.74,12.17,15.17,24.06,47.18,30.0,0.02,0.21,1.37,2.48,2.91,4.67,58864.08,28.2,68.54,113.32,25.66,45.97,54.03,20.45,0.0,1.0
2805,3219,(주)와이솔,122990,2015-12-01,2010-09-10,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",54.74,38.67,-6.83,36.92,36.92,36.92,32.33,137.57,18.27,8.03,26.04,15.16,11.75,18456.31,0.0,84.97,58.88,16.87,-7.51,108.83,14.26,120.12,42.48,47.89,1367.42,1.46,3.21,2.58,9.5,12.07,14.02,26.03,38.41,30.25,0.02,0.13,1.55,2.88,3.38,5.25,94225.77,34.11,65.72,89.49,26.55,41.37,58.63,30.25,0.0,0.0
2806,3220,(주)와이솔,122990,2016-12-01,2010-09-10,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",22.75,1.97,-11.79,4.36,4.36,4.36,8.12,11.93,17.49,7.3,22.15,15.1,11.07,21497.83,1610.0,126.84,96.49,40.01,9.41,88.8,19.0,104.82,44.48,52.97,1562.06,1.52,3.0,2.68,12.85,11.7,15.09,24.2,28.41,31.19,0.03,0.11,1.77,3.01,3.48,4.78,116566.66,39.03,85.26,125.3,26.76,38.31,61.69,27.29,0.0,1.0
2807,3221,(주)와이솔,122990,2017-12-01,2010-09-10,,5,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2.4,18.18,-7.78,20.43,20.43,20.43,14.88,38.77,21.66,9.98,23.62,16.52,13.88,20935.37,2070.0,126.57,100.7,52.86,8.77,56.46,23.54,91.06,41.8,63.92,1911.82,1.39,2.36,2.44,14.6,10.46,17.16,21.27,24.99,34.89,0.03,0.13,1.81,2.8,3.23,4.15,140609.14,40.98,101.11,144.89,31.52,37.74,62.26,31.68,0.0,0.0
